C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     1              2              21             22      
        Time(s) ANGL 2[BUS 2 1 ANGL 3[BUS 3 1 VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       8.000]1        3.800]1        18.000]        13.800]
        92.4911        27853.7        27870.7       0.969446        1.07661
        92.4995        27860.5        27877.6       0.969446        1.07661
        92.5078        27867.4        27884.5       0.969447        1.07661
        92.5161        27874.3        27891.3       0.969447        1.07662
        92.5245        27881.1        27898.2       0.969447        1.07662
        92.5328          27888        27905.1       0.969448        1.07662
        92.5411        27894.9          27912       0.969449        1.07662
        92.5495        27901.8        27918.8        0.96945        1.07662
        92.5578        27908.6        27925.7        0.96945        1.07662
        92.5661        27915.5        27932.6       0.969451        1.07662
        92.5745        27922.4        27939.4       0.969452        1.07663
        92.5828        27929.2        27946.3       0.969453        1.07663
        92.5911        27936.1        27953.2       0.969454        1.07663
        92.5994          27943          27960       0.969455        1.07663
        92.6078        27949.8        27966.9       0.969456        1.07663
        92.6161        27956.7        27973.8       0.969457        1.07663
        92.6244        27963.6        27980.6       0.969458        1.07663
        92.6328        27970.4        27987.5       0.969459        1.07664
        92.6411        27977.3        27994.4        0.96946        1.07664
        92.6494        27984.2        28001.2       0.969461        1.07664
        92.6578          27991        28008.1       0.969462        1.07664
        92.6661        27997.9          28015       0.969463        1.07664
        92.6744        28004.8        28021.8       0.969463        1.07664
        92.6828        28011.6        28028.7       0.969465        1.07664
        92.6911        28018.5        28035.6       0.969466        1.07664
        92.6994        28025.4        28042.5       0.969467        1.07664
        92.7078        28032.2        28049.3       0.969468        1.07664
        92.7161        28039.1        28056.2       0.969469        1.07665
        92.7244          28046        28063.1        0.96947        1.07665
        92.7327        28052.9        28069.9       0.969471        1.07665
        92.7411        28059.7        28076.8       0.969472        1.07665
        92.7494        28066.6        28083.7       0.969473        1.07665
        92.7577        28073.5        28090.5       0.969474        1.07665
        92.7661        28080.3        28097.4       0.969475        1.07665
        92.7744        28087.2        28104.3       0.969477        1.07665
        92.7827        28094.1        28111.1       0.969478        1.07665
        92.7911        28100.9          28118       0.969479        1.07665
        92.7994        28107.8        28124.9        0.96948        1.07665
        92.8077        28114.7        28131.7       0.969481        1.07666
        92.8161        28121.5        28138.6       0.969482        1.07666
        92.8244        28128.4        28145.5       0.969483        1.07666
        92.8327        28135.3        28152.3       0.969485        1.07666
        92.8411        28142.1        28159.2       0.969486        1.07666
        92.8494          28149        28166.1       0.969487        1.07666
        92.8577        28155.9        28172.9       0.969489        1.07666
        92.8661        28162.8        28179.8        0.96949        1.07666
        92.8744        28169.6        28186.7       0.969492        1.07666
        92.8827        28176.5        28193.6       0.969493        1.07666
         92.891        28183.4        28200.4       0.969495        1.07666
        92.8994        28190.2        28207.3       0.969496        1.07666
