# time;VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 7 [BUS 7 230.00]; VOLT 8 [BUS 8 230.00]; VOLT 9 [BUS 9 230.00]; VOLT 10 [10 34.500]; VOLT 11 [11 138.00]; VOLT 12 [12 34.500]
    1.724999;     0.968820;     1.073894;     0.968820;     1.073894;     1.006135;     1.027341;     1.059444;     1.058295;     1.027341;     1.058295
    1.733332;     0.968809;     1.073885;     0.968809;     1.073885;     1.006125;     1.027331;     1.059435;     1.058286;     1.027331;     1.058286
    1.741665;     0.968799;     1.073877;     0.968799;     1.073877;     1.006115;     1.027322;     1.059426;     1.058277;     1.027322;     1.058277
    1.749999;     0.968789;     1.073869;     0.968789;     1.073869;     1.006105;     1.027312;     1.059417;     1.058269;     1.027312;     1.058269
    1.758332;     0.968778;     1.073861;     0.968778;     1.073861;     1.006095;     1.027303;     1.059408;     1.058260;     1.027303;     1.058260
    1.766665;     0.968768;     1.073852;     0.968768;     1.073852;     1.006085;     1.027293;     1.059399;     1.058251;     1.027293;     1.058251
    1.774999;     0.968758;     1.073844;     0.968758;     1.073844;     1.006076;     1.027284;     1.059390;     1.058242;     1.027284;     1.058242
    1.783332;     0.968748;     1.073836;     0.968748;     1.073836;     1.006066;     1.027274;     1.059381;     1.058233;     1.027274;     1.058233
    1.791665;     0.968738;     1.073827;     0.968738;     1.073827;     1.006056;     1.027264;     1.059373;     1.058224;     1.027264;     1.058224
    1.799999;     0.968728;     1.073819;     0.968728;     1.073819;     1.006046;     1.027255;     1.059364;     1.058216;     1.027255;     1.058216
    1.808332;     0.968718;     1.073811;     0.968718;     1.073811;     1.006037;     1.027246;     1.059355;     1.058207;     1.027246;     1.058207
    1.816665;     0.968708;     1.073803;     0.968708;     1.073803;     1.006027;     1.027236;     1.059346;     1.058198;     1.027236;     1.058198
    1.824999;     0.968698;     1.073795;     0.968698;     1.073795;     1.006017;     1.027227;     1.059338;     1.058190;     1.027227;     1.058190
    1.833332;     0.968688;     1.073787;     0.968688;     1.073787;     1.006008;     1.027218;     1.059329;     1.058181;     1.027218;     1.058181
    1.841665;     0.968678;     1.073779;     0.968678;     1.073779;     1.005998;     1.027208;     1.059321;     1.058172;     1.027208;     1.058172
    1.849999;     0.968668;     1.073771;     0.968668;     1.073771;     1.005988;     1.027199;     1.059312;     1.058164;     1.027199;     1.058164
    1.858332;     0.968658;     1.073763;     0.968658;     1.073763;     1.005979;     1.027190;     1.059304;     1.058155;     1.027190;     1.058155
    1.866665;     0.968648;     1.073755;     0.968648;     1.073755;     1.005970;     1.027181;     1.059295;     1.058147;     1.027181;     1.058147
    1.874999;     0.968639;     1.073747;     0.968639;     1.073747;     1.005960;     1.027172;     1.059287;     1.058138;     1.027172;     1.058138
    1.883332;     0.968629;     1.073739;     0.968629;     1.073739;     1.005951;     1.027163;     1.059278;     1.058130;     1.027163;     1.058130
    1.891665;     0.968619;     1.073731;     0.968619;     1.073731;     1.005942;     1.027153;     1.059270;     1.058122;     1.027153;     1.058122
    1.899999;     0.968610;     1.073724;     0.968610;     1.073724;     1.005932;     1.027145;     1.059262;     1.058113;     1.027145;     1.058113
    1.908332;     0.968600;     1.073716;     0.968600;     1.073716;     1.005923;     1.027136;     1.059253;     1.058105;     1.027136;     1.058105
    1.916665;     0.968591;     1.073708;     0.968591;     1.073708;     1.005914;     1.027127;     1.059245;     1.058097;     1.027127;     1.058097
    1.924999;     0.968581;     1.073700;     0.968581;     1.073700;     1.005905;     1.027118;     1.059237;     1.058088;     1.027118;     1.058088
    1.933332;     0.968572;     1.073693;     0.968572;     1.073693;     1.005896;     1.027109;     1.059228;     1.058080;     1.027109;     1.058080
    1.941665;     0.968563;     1.073685;     0.968563;     1.073685;     1.005887;     1.027100;     1.059220;     1.058072;     1.027100;     1.058072
    1.949998;     0.968553;     1.073678;     0.968553;     1.073678;     1.005878;     1.027092;     1.059212;     1.058064;     1.027092;     1.058064
    1.958332;     0.968544;     1.073670;     0.968544;     1.073670;     1.005869;     1.027083;     1.059204;     1.058056;     1.027083;     1.058056
    1.966665;     0.968535;     1.073663;     0.968535;     1.073663;     1.005860;     1.027074;     1.059196;     1.058048;     1.027074;     1.058048
    1.974998;     0.968526;     1.073655;     0.968526;     1.073655;     1.005851;     1.027066;     1.059188;     1.058040;     1.027066;     1.058040
    1.983332;     0.968517;     1.073648;     0.968517;     1.073648;     1.005842;     1.027057;     1.059180;     1.058032;     1.027057;     1.058032
    1.991665;     0.968508;     1.073640;     0.968508;     1.073640;     1.005834;     1.027049;     1.059172;     1.058024;     1.027049;     1.058024
    1.999998;     0.968499;     1.073633;     0.968499;     1.073633;     1.005825;     1.027040;     1.059165;     1.058016;     1.027040;     1.058016
    2.008332;     0.968490;     1.073626;     0.968490;     1.073626;     1.005816;     1.027032;     1.059157;     1.058009;     1.027032;     1.058009
    2.016665;     0.968482;     1.073619;     0.968482;     1.073619;     1.005808;     1.027024;     1.059149;     1.058001;     1.027024;     1.058001
    2.024999;     0.968473;     1.073611;     0.968473;     1.073611;     1.005800;     1.027016;     1.059141;     1.057993;     1.027016;     1.057993
    2.033332;     0.968464;     1.073604;     0.968464;     1.073604;     1.005791;     1.027007;     1.059134;     1.057985;     1.027007;     1.057985
    2.041666;     0.968456;     1.073597;     0.968456;     1.073597;     1.005783;     1.026999;     1.059126;     1.057978;     1.026999;     1.057978
    2.049999;     0.968447;     1.073590;     0.968447;     1.073590;     1.005774;     1.026991;     1.059119;     1.057971;     1.026991;     1.057971
    2.058332;     0.968439;     1.073583;     0.968439;     1.073583;     1.005766;     1.026983;     1.059111;     1.057963;     1.026983;     1.057963
    2.066666;     0.968430;     1.073576;     0.968430;     1.073576;     1.005758;     1.026975;     1.059104;     1.057956;     1.026975;     1.057956
    2.074999;     0.968422;     1.073569;     0.968422;     1.073569;     1.005750;     1.026968;     1.059097;     1.057948;     1.026968;     1.057948
    2.083333;     0.968414;     1.073562;     0.968414;     1.073562;     1.005742;     1.026960;     1.059089;     1.057941;     1.026960;     1.057941
    2.091666;     0.968406;     1.073556;     0.968406;     1.073556;     1.005734;     1.026952;     1.059082;     1.057934;     1.026952;     1.057934
    2.100000;     0.968398;     1.073549;     0.968398;     1.073549;     1.005726;     1.026945;     1.059075;     1.057927;     1.026945;     1.057927
    2.108333;     0.968390;     1.073542;     0.968390;     1.073542;     1.005719;     1.026937;     1.059068;     1.057920;     1.026937;     1.057920
    2.116667;     0.968381;     1.073536;     0.968381;     1.073536;     1.005711;     1.026929;     1.059061;     1.057913;     1.026929;     1.057913
    2.125000;     0.968374;     1.073529;     0.968374;     1.073529;     1.005703;     1.026922;     1.059054;     1.057906;     1.026922;     1.057906
    2.133333;     0.968366;     1.073523;     0.968366;     1.073523;     1.005696;     1.026914;     1.059047;     1.057899;     1.026914;     1.057899
    2.141667;     0.968358;     1.073516;     0.968358;     1.073516;     1.005688;     1.026907;     1.059040;     1.057892;     1.026907;     1.057892
    2.150000;     0.968351;     1.073510;     0.968351;     1.073510;     1.005681;     1.026900;     1.059034;     1.057885;     1.026900;     1.057885
    2.158334;     0.968343;     1.073504;     0.968343;     1.073504;     1.005673;     1.026893;     1.059027;     1.057879;     1.026893;     1.057879
    2.166667;     0.968336;     1.073497;     0.968336;     1.073497;     1.005666;     1.026886;     1.059020;     1.057872;     1.026886;     1.057872
    2.175001;     0.968328;     1.073491;     0.968328;     1.073491;     1.005659;     1.026879;     1.059013;     1.057865;     1.026879;     1.057865
    2.183334;     0.968321;     1.073485;     0.968321;     1.073485;     1.005652;     1.026872;     1.059007;     1.057859;     1.026872;     1.057859
    2.191668;     0.968314;     1.073479;     0.968314;     1.073479;     1.005645;     1.026865;     1.059001;     1.057852;     1.026865;     1.057852
    2.200001;     0.968306;     1.073473;     0.968306;     1.073473;     1.005638;     1.026858;     1.058994;     1.057846;     1.026858;     1.057846
    2.208334;     0.968299;     1.073467;     0.968299;     1.073467;     1.005631;     1.026851;     1.058988;     1.057840;     1.026851;     1.057840
    2.216668;     0.968292;     1.073461;     0.968292;     1.073461;     1.005624;     1.026845;     1.058982;     1.057833;     1.026845;     1.057833
    2.225001;     0.968285;     1.073455;     0.968285;     1.073455;     1.005617;     1.026838;     1.058975;     1.057827;     1.026838;     1.057827
    2.233335;     0.968278;     1.073449;     0.968278;     1.073449;     1.005610;     1.026832;     1.058969;     1.057821;     1.026832;     1.057821
    2.241668;     0.968272;     1.073444;     0.968272;     1.073444;     1.005604;     1.026825;     1.058963;     1.057815;     1.026825;     1.057815
    2.250002;     0.968265;     1.073438;     0.968265;     1.073438;     1.005597;     1.026819;     1.058957;     1.057809;     1.026819;     1.057809
    2.258335;     0.968259;     1.073432;     0.968259;     1.073432;     1.005591;     1.026812;     1.058951;     1.057803;     1.026812;     1.057803
    2.266669;     0.968252;     1.073427;     0.968252;     1.073427;     1.005585;     1.026806;     1.058945;     1.057797;     1.026806;     1.057797
    2.275002;     0.968246;     1.073421;     0.968246;     1.073421;     1.005578;     1.026800;     1.058940;     1.057791;     1.026800;     1.057791
    2.283335;     0.968239;     1.073416;     0.968239;     1.073416;     1.005572;     1.026794;     1.058934;     1.057786;     1.026794;     1.057786
    2.291669;     0.968233;     1.073411;     0.968233;     1.073411;     1.005566;     1.026788;     1.058928;     1.057780;     1.026788;     1.057780
    2.300002;     0.968227;     1.073405;     0.968227;     1.073405;     1.005560;     1.026782;     1.058923;     1.057775;     1.026782;     1.057775
    2.308336;     0.968221;     1.073400;     0.968221;     1.073400;     1.005554;     1.026776;     1.058917;     1.057769;     1.026776;     1.057769
    2.316669;     0.968215;     1.073395;     0.968215;     1.073395;     1.005548;     1.026771;     1.058912;     1.057764;     1.026771;     1.057764
    2.325003;     0.968209;     1.073390;     0.968209;     1.073390;     1.005542;     1.026765;     1.058906;     1.057758;     1.026765;     1.057758
    2.333336;     0.968203;     1.073385;     0.968203;     1.073385;     1.005537;     1.026759;     1.058901;     1.057753;     1.026759;     1.057753
    2.341670;     0.968197;     1.073380;     0.968197;     1.073380;     1.005531;     1.026754;     1.058896;     1.057748;     1.026754;     1.057748
    2.350003;     0.968192;     1.073375;     0.968192;     1.073375;     1.005526;     1.026748;     1.058891;     1.057743;     1.026748;     1.057743
    2.358336;     0.968186;     1.073370;     0.968186;     1.073370;     1.005520;     1.026743;     1.058886;     1.057738;     1.026743;     1.057738
    2.366670;     0.968181;     1.073365;     0.968181;     1.073365;     1.005515;     1.026738;     1.058881;     1.057733;     1.026738;     1.057733
    2.375003;     0.968175;     1.073361;     0.968175;     1.073361;     1.005510;     1.026733;     1.058876;     1.057728;     1.026733;     1.057728
    2.383337;     0.968170;     1.073356;     0.968170;     1.073356;     1.005504;     1.026728;     1.058871;     1.057723;     1.026728;     1.057723
    2.391670;     0.968165;     1.073352;     0.968165;     1.073352;     1.005499;     1.026723;     1.058866;     1.057718;     1.026723;     1.057718
    2.400004;     0.968160;     1.073347;     0.968160;     1.073347;     1.005494;     1.026718;     1.058862;     1.057714;     1.026718;     1.057714
    2.408337;     0.968155;     1.073343;     0.968155;     1.073343;     1.005490;     1.026713;     1.058857;     1.057709;     1.026713;     1.057709
    2.416671;     0.968150;     1.073339;     0.968150;     1.073339;     1.005485;     1.026708;     1.058853;     1.057705;     1.026708;     1.057705
    2.425004;     0.968145;     1.073334;     0.968145;     1.073334;     1.005480;     1.026704;     1.058848;     1.057700;     1.026704;     1.057700
    2.433337;     0.968141;     1.073330;     0.968141;     1.073330;     1.005475;     1.026699;     1.058844;     1.057696;     1.026699;     1.057696
